"date","geography","geography code","Rural Urban","Age: All usual residents; measures: Value","Age: Age 0 to 4; measures: Value","Age: Age 5 to 7; measures: Value","Age: Age 8 to 9; measures: Value","Age: Age 10 to 14; measures: Value","Age: Age 15; measures: Value","Age: Age 16 to 17; measures: Value","Age: Age 18 to 19; measures: Value","Age: Age 20 to 24; measures: Value","Age: Age 25 to 29; measures: Value","Age: Age 30 to 44; measures: Value","Age: Age 45 to 59; measures: Value","Age: Age 60 to 64; measures: Value","Age: Age 65 to 74; measures: Value","Age: Age 75 to 84; measures: Value","Age: Age 85 to 89; measures: Value","Age: Age 90 and over; measures: Value","Age: Mean Age; measures: Value","Age: Median Age; measures: Value"
"2011","E00175064","E00175064","Total",392,28,19,20,24,8,10,13,36,45,94,53,13,16,9,3,1,31.3,29.0
"2011","E00017847","E00017847","Total",422,40,15,8,32,4,13,13,47,62,96,65,9,13,5,0,0,29.4,27.5
"2011","E00017849","E00017849","Total",491,35,21,12,31,6,15,19,55,60,97,66,13,36,22,2,1,33.5,28.0
"2011","E00017851","E00017851","Total",447,36,11,10,27,1,3,8,51,69,101,58,12,17,24,9,10,35.4,30.0
"2011","E00017853","E00017853","Total",520,51,20,13,37,5,11,15,60,77,116,59,17,21,18,0,0,30.5,28.0
"2011","E00017985","E00017985","Total",449,26,28,11,38,6,10,19,50,64,98,52,11,23,11,1,1,30.8,27.0
"2011","E00017988","E00017988","Total",411,24,11,6,18,10,9,8,53,54,85,71,21,27,13,0,1,35.6,32.0
"2011","E00017989","E00017989","Total",522,38,24,25,45,7,17,22,68,56,101,77,12,16,11,1,2,29.4,25.0
"2011","E00017992","E00017992","Total",460,40,19,19,41,7,19,13,52,61,103,57,7,12,10,0,0,28.4,26.0
"2011","E00017993","E00017993","Total",562,47,25,18,46,11,22,17,78,60,133,83,5,8,7,0,2,28.3,26.0
"2011","E00017994","E00017994","Total",466,47,27,12,43,5,17,8,48,60,114,44,15,16,9,1,0,28.5,27.0
"2011","E00017996","E00017996","Total",379,26,19,9,17,4,8,10,44,61,92,50,14,17,6,1,1,32.2,29.0
"2011","E00175052","E00175052","Total",347,16,8,9,27,5,8,12,37,58,87,56,10,9,4,0,1,31.8,29.0
"2011","E00175065","E00175065","Total",282,23,12,11,20,5,7,9,30,33,73,38,9,7,5,0,0,29.8,29.0
"2011","E00018111","E00018111","Total",482,31,20,13,30,14,12,15,70,62,99,71,12,20,8,3,2,31.1,27.0
"2011","E00018113","E00018113","Total",457,46,17,20,29,6,10,12,43,51,102,67,13,31,8,2,0,31.7,29.0
"2011","E00018115","E00018115","Total",358,32,18,15,16,3,6,10,46,58,89,41,5,12,5,2,0,29.1,27.0
"2011","E00018116","E00018116","Total",489,42,23,25,24,7,26,17,68,72,83,67,11,12,10,2,0,28.3,26.0
"2011","E00018085","E00018085","Total",426,48,22,11,33,4,14,10,36,57,113,51,10,10,6,1,0,28.5,28.0
"2011","E00018086","E00018086","Total",559,52,22,18,28,10,17,9,59,73,122,78,31,25,13,0,2,32.0,28.0
"2011","E00018087","E00018087","Total",346,25,14,12,21,7,12,13,27,45,91,53,10,6,9,1,0,31.0,29.0
"2011","E00018114","E00018114","Total",540,49,22,16,50,7,7,18,81,59,126,73,11,13,6,1,1,28.7,26.0
"2011","E00018222","E00018222","Total",314,11,7,3,16,9,8,15,56,41,49,74,8,9,8,0,0,33.7,28.0
"2011","E00018223","E00018223","Total",337,17,11,2,23,2,10,8,38,45,86,55,10,19,9,1,1,34.1,30.0
"2011","E00018224","E00018224","Total",240,11,5,2,6,0,1,6,48,46,71,32,3,7,2,0,0,31.8,29.0
"2011","E00018257","E00018257","Total",402,12,12,8,20,4,11,18,56,52,128,47,13,12,8,1,0,32.4,30.5
"2011","E00018259","E00018259","Total",357,18,14,7,23,4,3,7,38,42,106,70,12,8,4,1,0,32.7,31.0
"2011","E00018225","E00018225","Total",252,9,8,5,7,3,6,4,16,19,36,40,14,29,37,11,8,48.4,47.5
"2011","E00018226","E00018226","Total",431,23,17,11,32,12,19,21,55,46,97,62,12,16,6,0,2,30.6,27.0
"2011","E00018227","E00018227","Total",364,23,7,12,26,6,7,14,31,55,81,48,13,26,13,1,1,33.9,30.0
"2011","E00174985","E00174985","Total",238,17,3,2,4,0,1,2,35,71,72,25,3,2,1,0,0,29.4,28.0
"2011","E00174988","E00174988","Total",311,21,5,5,5,4,4,10,56,72,82,28,4,7,4,3,1,30.2,27.0
"2011","E00174989","E00174989","Total",360,17,16,7,16,3,5,11,51,69,89,40,13,8,13,2,0,31.8,29.0
"2011","E00174991","E00174991","Total",286,22,4,2,8,1,2,0,53,68,98,18,5,2,3,0,0,28.6,28.0
"2011","E00175060","E00175060","Total",323,18,2,1,1,0,0,4,58,127,92,15,2,2,1,0,0,28.1,27.0
"2011","E00175063","E00175063","Total",204,22,6,1,5,0,0,1,28,60,53,19,6,2,0,1,0,28.3,28.0
"2011","E00018218","E00018218","Total",336,20,16,7,20,2,17,8,25,42,101,57,3,11,6,1,0,31.6,31.0
"2011","E00018231","E00018231","Total",331,25,8,5,8,1,3,4,49,67,102,38,7,9,4,1,0,30.8,29.0
"2011","E00018233","E00018233","Total",433,15,3,3,16,0,6,10,89,63,103,77,10,20,8,7,3,35.4,30.0
"2011","E00018235","E00018235","Total",298,23,6,3,8,0,3,6,32,43,97,40,15,13,6,3,0,34.2,31.0
"2011","E00018236","E00018236","Total",237,12,10,3,8,2,1,3,26,42,78,35,7,4,5,0,1,32.8,30.0
"2011","E00018238","E00018238","Total",367,23,7,12,10,3,7,5,60,57,114,48,9,7,3,2,0,30.9,29.0
"2011","E00018242","E00018242","Total",191,16,6,3,7,0,0,0,24,43,55,21,9,3,3,0,1,31.3,29.0
"2011","E00018230","E00018230","Total",298,12,7,1,7,3,5,5,32,54,61,44,17,17,22,4,7,40.5,33.5
"2011","E00018237","E00018237","Total",274,25,14,8,26,5,14,8,20,18,72,51,2,7,0,4,0,29.7,29.0
"2011","E00018239","E00018239","Total",256,11,6,3,6,4,2,6,23,52,46,44,13,24,14,2,0,38.9,32.5
"2011","E00018240","E00018240","Total",314,19,1,1,5,1,8,48,133,41,47,6,2,2,0,0,0,23.4,22.0
"2011","E00018241","E00018241","Total",257,21,0,4,6,1,11,2,36,45,68,35,8,18,1,1,0,33.4,30.0
"2011","E00175020","E00175020","Total",388,20,10,9,30,5,7,25,55,72,100,41,3,8,3,0,0,28.2,26.0
"2011","E00175021","E00175021","Total",225,9,3,0,2,0,2,1,40,78,75,14,1,0,0,0,0,28.9,28.0
"2011","E00175023","E00175023","Total",252,16,4,6,7,2,2,0,10,67,120,16,1,0,1,0,0,29.4,30.0
"2011","E00018221","E00018221","Total",485,31,20,9,12,1,7,8,62,98,110,66,12,31,9,5,4,34.0,29.0
"2011","E00018251","E00018251","Total",294,19,15,6,23,6,10,5,26,26,78,53,8,15,4,0,0,32.6,32.0
"2011","E00018252","E00018252","Total",401,23,11,5,19,3,8,11,59,103,95,39,5,9,6,3,2,30.2,27.0
"2011","E00018254","E00018254","Total",277,17,7,5,8,0,2,6,33,41,67,37,11,19,15,7,2,37.9,32.0
"2011","E00018260","E00018260","Total",378,26,28,14,26,7,11,10,45,59,83,46,5,13,5,0,0,28.3,26.0
"2011","E00174987","E00174987","Total",219,29,9,6,19,1,4,0,21,27,66,22,4,8,1,2,0,28.2,28.0
"2011","E00175067","E00175067","Total",299,28,4,2,2,1,4,5,43,92,98,16,1,1,1,0,1,27.6,28.0
"2011","E00175068","E00175068","Total",262,6,1,0,2,0,0,11,83,87,55,13,4,0,0,0,0,27.4,26.0
"2011","E00175074","E00175074","Total",284,15,5,1,3,0,2,3,65,95,80,15,0,0,0,0,0,27.5,27.0
"2011","E00175078","E00175078","Total",209,18,21,2,10,2,1,2,20,45,58,17,4,7,1,0,1,27.9,27.0
"2011","E00174990","E00174990","Total",372,11,2,0,1,0,2,7,98,112,118,19,0,1,0,1,0,28.2,28.0
"2011","E00175037","E00175037","Total",313,22,9,8,12,2,3,9,47,87,87,25,0,0,2,0,0,26.7,27.0
"2011","E00175073","E00175073","Total",308,8,2,2,1,0,2,4,62,99,115,11,1,0,1,0,0,28.8,28.0
"2011","E00175077","E00175077","Total",106,11,2,2,1,0,3,4,14,16,35,13,3,0,1,0,1,30.5,29.5
"2011","E00175081","E00175081","Total",194,18,7,4,13,1,1,6,15,30,51,27,8,5,4,4,0,32.0,30.0
"2011","E00018232","E00018232","Total",268,9,10,6,23,6,9,8,41,45,48,39,8,13,3,0,0,31.1,27.0
"2011","E00018244","E00018244","Total",99,7,2,0,3,0,2,0,9,13,39,16,2,1,4,0,1,35.0,33.0
"2011","E00018246","E00018246","Total",138,6,3,2,10,0,2,1,12,12,38,26,6,10,8,2,0,39.1,37.0
"2011","E00018253","E00018253","Total",415,29,14,7,28,7,8,10,41,66,106,60,12,18,6,2,1,32.0,29.0
"2011","E00018255","E00018255","Total",330,29,11,4,12,5,5,6,29,52,86,52,17,13,6,2,1,33.5,31.0
"2011","E00175022","E00175022","Total",128,5,3,1,1,0,0,0,32,31,48,6,0,1,0,0,0,27.9,28.5
"2011","E00175024","E00175024","Total",144,9,0,2,0,0,0,0,23,50,48,10,1,1,0,0,0,29.3,29.0
"2011","E00175025","E00175025","Total",256,5,1,0,0,0,1,3,59,88,91,8,0,0,0,0,0,28.2,27.0
"2011","E00175026","E00175026","Total",277,21,12,11,17,0,10,13,19,43,79,37,4,4,5,2,0,29.8,29.0
"2011","E00175033","E00175033","Total",373,21,21,11,34,4,8,9,32,38,97,54,11,22,8,3,0,32.6,32.0
"2011","E00175034","E00175034","Total",234,22,6,5,4,0,1,0,51,67,48,27,1,2,0,0,0,27.1,26.0
"2011","E00175035","E00175035","Total",419,12,7,8,18,3,7,14,54,90,102,49,10,25,18,1,1,34.6,29.0
"2011","E00018220","E00018220","Total",357,25,16,12,20,6,7,5,39,47,89,66,11,10,2,1,1,31.4,30.0
"2011","E00018243","E00018243","Total",444,36,12,5,27,4,4,11,50,61,137,55,8,20,11,3,0,32.0,31.0
"2011","E00018250","E00018250","Total",243,13,7,5,15,3,9,1,22,21,95,38,6,7,1,0,0,32.6,33.0
"2011","E00175053","E00175053","Total",185,20,7,8,11,0,2,1,19,25,64,26,1,1,0,0,0,28.3,29.0
"2011","E00175054","E00175054","Total",181,7,7,2,16,1,2,1,21,22,45,38,11,5,3,0,0,34.4,33.0
"2011","E00017982","E00017982","Total",575,32,28,14,37,9,8,18,76,93,117,83,15,21,20,3,1,32.0,28.0
"2011","E00017991","E00017991","Total",470,38,15,7,28,4,19,13,68,61,108,79,12,11,6,0,1,30.4,28.0
"2011","E00017995","E00017995","Total",613,38,20,6,30,7,17,20,91,92,125,102,26,18,14,4,3,33.1,29.0
"2011","E00017997","E00017997","Total",542,39,15,5,25,9,10,17,82,85,133,83,9,20,10,0,0,31.2,29.0
"2011","E00017999","E00017999","Total",578,45,19,11,36,6,13,19,67,90,151,81,10,16,11,2,1,30.7,28.0
"2011","E00018000","E00018000","Total",572,56,42,14,36,12,19,15,48,73,147,70,21,13,6,0,0,28.7,27.5
"2011","E00018001","E00018001","Total",642,52,17,13,42,6,13,16,87,119,150,76,11,22,15,1,2,30.4,27.0
"2011","E00174980","E00174980","Total",405,25,22,11,30,3,6,14,48,60,114,43,14,7,6,2,0,29.8,29.0
"2011","E00175036","E00175036","Total",263,32,15,5,12,4,4,2,26,44,86,27,4,1,0,1,0,26.8,27.0
"2011","E00017983","E00017983","Total",546,47,28,13,49,11,18,10,57,73,139,60,11,17,9,2,2,29.2,27.0
"2011","E00018003","E00018003","Total",419,42,18,5,13,2,8,11,61,76,103,51,8,11,8,1,1,30.2,28.0
"2011","E00018004","E00018004","Total",462,38,25,10,14,6,5,8,44,84,128,57,11,18,9,2,3,31.2,29.0
"2011","E00018007","E00018007","Total",426,38,12,12,25,5,10,11,59,75,109,46,11,10,3,0,0,28.7,27.0
"2011","E00018005","E00018005","Total",401,29,16,9,23,2,9,3,48,54,110,43,14,18,20,3,0,33.3,30.0
"2011","E00018006","E00018006","Total",520,30,26,16,24,4,8,11,88,103,126,65,8,6,4,1,0,28.7,28.0
"2011","E00018008","E00018008","Total",518,47,24,12,35,8,14,14,79,66,112,64,7,21,11,2,2,29.5,27.0
"2011","E00018009","E00018009","Total",353,35,19,15,31,2,12,7,25,36,94,42,6,12,11,4,2,30.5,29.0
"2011","E00018262","E00018262","Total",359,50,15,9,25,7,11,8,32,48,93,35,9,6,8,2,1,28.1,28.0
"2011","E00018282","E00018282","Total",391,37,11,8,30,6,9,16,50,50,98,48,11,12,2,3,0,29.1,27.0
"2011","E00018283","E00018283","Total",268,25,17,4,20,5,7,9,17,31,74,43,5,6,3,2,0,30.1,29.0
"2011","E00018284","E00018284","Total",280,17,14,9,11,4,4,5,34,45,79,32,11,12,3,0,0,31.5,29.0
"2011","E00018286","E00018286","Total",399,52,22,8,14,3,9,13,44,54,103,46,9,11,10,0,1,28.9,27.0
"2011","E00018263","E00018263","Total",504,35,20,16,31,5,12,17,44,57,147,62,17,30,10,1,0,32.5,30.0
"2011","E00018285","E00018285","Total",364,26,12,7,17,3,9,9,59,44,77,62,10,11,13,4,1,33.2,29.0
"2011","E00175041","E00175041","Total",535,48,27,5,36,6,15,10,46,85,152,68,15,13,7,1,1,29.9,29.0
"2011","E00175075","E00175075","Total",187,15,10,3,20,4,9,6,10,28,49,21,3,7,1,1,0,28.5,27.0
"2011","E00018287","E00018287","Total",474,27,15,13,27,6,13,12,49,71,115,73,19,21,8,3,2,33.2,30.0
"2011","E00018288","E00018288","Total",374,32,15,8,26,5,15,11,37,36,92,57,9,19,10,2,0,32.0,30.0
"2011","E00018291","E00018291","Total",448,28,17,14,21,4,19,20,53,57,98,65,13,27,9,2,1,32.6,28.5
"2011","E00018294","E00018294","Total",307,24,14,9,19,3,4,9,23,37,99,44,9,6,7,0,0,31.0,30.0
"2011","E00018267","E00018267","Total",325,19,12,5,27,5,14,10,35,39,71,59,9,11,7,2,0,32.3,29.0
"2011","E00018289","E00018289","Total",386,38,23,13,33,4,8,7,27,43,99,56,13,12,9,1,0,30.3,29.0
"2011","E00018293","E00018293","Total",451,27,27,7,35,7,12,11,49,48,109,84,10,13,9,3,0,32.0,30.0
"2011","E00018295","E00018295","Total",503,46,22,15,25,7,11,10,74,54,127,71,16,18,4,2,1,30.2,28.0
"2011","E00018264","E00018264","Total",421,61,23,10,17,2,4,10,34,58,123,51,8,7,4,7,2,29.0,29.0
"2011","E00018269","E00018269","Total",439,39,26,11,26,5,11,10,39,47,89,71,16,22,21,4,2,33.6,31.0
"2011","E00018290","E00018290","Total",484,32,29,25,19,3,11,8,53,74,116,75,9,17,11,2,0,31.2,29.0
"2011","E00018292","E00018292","Total",328,42,22,7,19,2,5,5,25,40,92,40,5,16,7,1,0,29.9,29.0
"2011","E00017944","E00017944","Total",438,44,18,11,27,1,6,5,39,57,112,67,14,19,13,4,1,32.7,30.0
"2011","E00017969","E00017969","Total",377,22,20,9,35,8,9,12,53,36,87,49,11,19,6,1,0,30.7,28.0
"2011","E00017971","E00017971","Total",545,60,23,11,31,5,21,11,51,71,133,76,13,20,15,1,3,31.0,28.0
"2011","E00017976","E00017976","Total",359,21,11,8,26,5,9,7,39,48,103,47,6,22,7,0,0,32.5,31.0
"2011","E00018130","E00018130","Total",368,31,17,10,14,5,9,10,43,54,90,55,8,10,9,2,1,31.0,29.0
"2011","E00018131","E00018131","Total",359,42,18,10,18,5,7,10,28,55,86,56,10,6,7,1,0,29.5,28.0
"2011","E00018133","E00018133","Total",440,47,15,12,26,3,7,11,48,73,112,48,12,9,13,3,1,30.0,28.0
"2011","E00018134","E00018134","Total",214,17,9,10,15,2,6,5,15,22,51,34,8,9,7,4,0,33.3,30.5
"2011","E00018135","E00018135","Total",396,27,14,6,22,8,3,7,37,39,105,66,12,15,23,7,5,36.8,34.0
"2011","E00018132","E00018132","Total",230,21,14,4,12,5,8,9,26,29,58,25,1,5,10,2,1,30.4,28.0
"2011","E00018136","E00018136","Total",500,45,28,9,40,6,7,8,60,50,112,82,19,22,11,0,1,31.5,29.0
"2011","E00018137","E00018137","Total",448,31,17,16,30,5,12,19,43,61,89,81,13,19,7,3,2,32.3,29.0
"2011","E00018138","E00018138","Total",461,38,8,7,24,5,8,6,52,79,117,67,15,19,10,3,3,33.2,30.0
"2011","E00018297","E00018297","Total",382,17,12,6,13,4,3,5,39,62,98,60,36,19,5,2,1,36.6,33.0
"2011","E00018298","E00018298","Total",366,22,12,7,13,4,8,12,48,68,81,55,16,14,1,5,0,32.7,28.0
"2011","E00018300","E00018300","Total",354,34,20,10,23,2,6,6,42,41,87,53,8,11,10,1,0,30.5,29.0
"2011","E00018325","E00018325","Total",402,12,7,4,16,5,11,11,43,67,115,57,24,20,8,1,1,35.5,32.0
"2011","E00018328","E00018328","Total",441,29,14,9,23,6,11,13,47,72,113,66,14,16,6,0,2,32.0,29.0
"2011","E00018036","E00018036","Total",418,28,21,9,23,10,9,12,47,58,98,53,12,18,17,0,3,32.3,28.0
"2011","E00018037","E00018037","Total",589,31,18,21,44,8,19,14,75,67,141,94,19,17,18,3,0,32.3,29.0
"2011","E00018038","E00018038","Total",490,41,17,9,30,10,21,16,55,73,101,64,20,18,12,3,0,31.1,27.0
"2011","E00018040","E00018040","Total",388,29,8,5,28,3,8,13,55,56,89,51,15,19,5,3,1,32.2,29.0
"2011","E00018041","E00018041","Total",417,31,13,5,17,4,8,7,58,83,89,61,14,15,9,3,0,32.4,28.0
"2011","E00018016","E00018016","Total",392,38,18,6,12,3,7,9,42,65,71,61,13,34,8,5,0,33.5,29.0
"2011","E00018033","E00018033","Total",465,31,8,3,6,5,10,11,61,132,127,43,10,16,2,0,0,30.3,28.0
"2011","E00018034","E00018034","Total",460,24,24,14,34,8,19,16,56,48,93,66,17,26,9,4,2,32.3,28.0
"2011","E00018039","E00018039","Total",582,47,18,13,19,5,17,18,76,100,142,69,17,28,9,4,0,31.6,28.0
"2011","E00018023","E00018023","Total",555,45,25,24,39,7,15,17,64,61,133,76,18,25,6,0,0,30.2,28.0
"2011","E00018026","E00018026","Total",496,42,29,12,31,6,11,24,61,55,121,59,12,17,12,2,2,29.9,28.0
"2011","E00018028","E00018028","Total",601,41,17,14,45,9,20,20,71,73,136,92,19,33,9,1,1,32.0,29.0
"2011","E00018029","E00018029","Total",502,47,17,14,19,4,9,12,62,69,133,63,13,25,14,1,0,31.8,29.0
"2011","E00018015","E00018015","Total",466,23,23,9,26,13,10,14,68,67,86,75,11,19,16,6,0,32.9,28.0
"2011","E00018027","E00018027","Total",284,15,7,5,15,1,1,4,19,31,70,36,5,36,21,14,4,42.9,40.0
"2011","E00018030","E00018030","Total",519,40,22,19,28,4,15,14,50,82,118,75,17,22,12,1,0,31.4,28.0
"2011","E00018031","E00018031","Total",551,35,25,13,34,5,12,19,82,72,124,79,13,23,15,0,0,31.2,28.0
"2011","E00018032","E00018032","Total",543,37,22,16,32,3,10,10,74,73,136,65,25,27,10,2,1,32.3,29.0
"2011","E00018035","E00018035","Total",274,16,11,4,7,5,4,4,40,51,60,49,4,16,2,1,0,32.6,29.0
"2011","E00017825","E00017825","Total",425,29,30,11,20,4,12,11,52,80,94,57,8,5,8,4,0,29.2,27.0
"2011","E00017826","E00017826","Total",550,30,25,12,21,10,12,13,67,108,133,80,13,14,10,1,1,31.2,28.0
"2011","E00017827","E00017827","Total",599,39,21,13,36,5,20,18,89,81,115,63,20,27,35,8,9,34.2,28.0
"2011","E00017830","E00017830","Total",427,30,10,5,20,4,8,13,66,59,81,69,22,20,14,3,3,34.4,29.0
"2011","E00017804","E00017804","Total",596,49,27,13,31,7,16,20,63,71,158,87,17,16,19,2,0,31.4,30.0
"2011","E00017805","E00017805","Total",464,28,11,7,14,1,7,5,87,116,124,35,8,15,6,0,0,29.7,27.0
"2011","E00017828","E00017828","Total",540,42,18,10,21,5,7,10,51,97,177,59,18,18,7,0,0,30.9,30.0
"2011","E00174997","E00174997","Total",475,40,21,10,24,4,13,12,50,74,129,61,16,15,6,0,0,30.2,29.0
"2011","E00174998","E00174998","Total",184,14,6,4,5,2,2,5,20,56,50,9,6,4,1,0,0,27.8,27.0
"2011","E00017798","E00017798","Total",480,37,23,16,34,6,5,12,47,71,108,69,22,11,13,3,3,32.1,28.0
"2011","E00017799","E00017799","Total",448,41,22,19,46,8,10,10,40,39,120,53,9,21,6,4,0,29.5,27.0
"2011","E00017801","E00017801","Total",450,42,24,8,35,4,11,8,45,64,122,51,7,18,8,2,1,29.8,28.0
"2011","E00017829","E00017829","Total",530,37,21,9,39,12,12,19,65,72,121,67,17,23,11,4,1,31.4,28.0
"2011","E00017806","E00017806","Total",454,31,15,11,26,6,10,8,43,80,105,70,17,20,6,6,0,32.6,29.0
"2011","E00017814","E00017814","Total",520,37,13,10,21,4,15,17,70,86,153,61,15,12,5,1,0,30.2,29.0
"2011","E00017818","E00017818","Total",397,33,22,15,21,5,7,10,32,59,99,57,7,13,11,4,2,31.5,29.0
"2011","E00174996","E00174996","Total",369,35,24,10,33,5,7,8,52,42,99,30,8,7,7,0,2,27.6,26.0
"2011","E00175047","E00175047","Total",238,26,12,10,16,2,4,3,18,32,64,22,8,15,5,1,0,30.2,28.5
"2011","E00017811","E00017811","Total",385,41,20,10,26,2,15,9,27,49,91,56,16,15,6,1,1,30.9,29.0
"2011","E00017812","E00017812","Total",307,8,10,5,24,10,2,12,26,24,75,56,11,17,20,5,2,38.0,35.0
"2011","E00017816","E00017816","Total",567,52,21,20,50,16,20,10,62,60,143,71,13,14,13,2,0,29.3,28.0
"2011","E00175004","E00175004","Total",485,34,16,11,43,3,13,15,60,63,124,56,11,23,9,4,0,30.8,28.0
"2011","E00175048","E00175048","Total",183,16,11,5,13,2,4,5,15,22,44,28,7,7,3,1,0,31.0,29.0
"2011","E00017644","E00017644","Total",375,26,11,3,23,6,8,11,48,47,87,65,8,20,9,2,1,33.4,30.0
"2011","E00017645","E00017645","Total",338,16,16,13,26,7,13,12,32,25,58,74,10,18,17,1,0,34.8,32.0
"2011","E00017650","E00017650","Total",485,66,24,12,29,6,16,9,40,61,114,60,11,18,14,4,1,29.8,28.0
"2011","E00017673","E00017673","Total",368,32,28,14,48,6,2,6,12,36,101,49,14,14,3,2,1,29.4,29.5
"2011","E00017674","E00017674","Total",308,26,13,5,17,5,5,6,27,20,88,37,10,33,11,1,4,36.1,33.0
"2011","E00017648","E00017648","Total",486,57,45,27,47,6,15,9,43,40,109,50,5,23,7,2,1,26.9,24.0
"2011","E00017665","E00017665","Total",401,29,15,6,16,6,10,4,51,74,110,41,11,18,9,1,0,31.5,28.0
"2011","E00017667","E00017667","Total",563,40,18,18,51,9,22,18,48,61,116,86,27,29,16,3,1,32.7,29.0
"2011","E00017670","E00017670","Total",357,36,22,21,35,5,12,15,24,27,78,45,5,13,14,3,2,29.7,26.0
"2011","E00017646","E00017646","Total",394,49,16,14,21,7,11,12,43,50,83,58,10,12,5,3,0,29.4,27.0
"2011","E00017647","E00017647","Total",444,35,17,14,42,5,21,13,60,41,84,69,15,18,7,0,3,30.4,26.0
"2011","E00017663","E00017663","Total",257,22,12,9,16,2,3,4,25,16,80,46,9,8,4,1,0,32.3,31.0
"2011","E00017664","E00017664","Total",316,29,17,15,28,1,4,5,32,52,77,44,6,4,2,0,0,27.6,27.0
"2011","E00017672","E00017672","Total",446,37,23,21,34,9,10,7,49,73,103,53,6,14,5,1,1,28.3,26.0
"2011","E00017802","E00017802","Total",545,42,18,16,23,4,9,22,81,81,137,75,17,9,9,0,2,30.3,27.0
"2011","E00017808","E00017808","Total",523,48,28,19,27,7,18,17,55,60,118,76,18,23,9,0,0,30.6,28.0
"2011","E00017810","E00017810","Total",448,34,16,18,24,9,14,7,55,69,102,64,10,10,13,3,0,30.9,27.0
"2011","E00175002","E00175002","Total",348,33,11,5,20,7,13,15,45,40,69,54,3,16,15,1,1,31.5,28.0
"2011","E00175005","E00175005","Total",164,17,2,6,4,3,5,11,14,19,36,20,3,10,11,3,0,35.0,30.0
"2011","E00018296","E00018296","Total",319,27,7,9,21,3,8,2,33,36,88,51,11,15,8,0,0,32.9,32.0
"2011","E00018318","E00018318","Total",332,34,16,6,12,0,4,9,40,45,98,48,6,8,4,2,0,30.2,29.5
"2011","E00018320","E00018320","Total",361,28,13,7,31,4,12,10,33,30,93,56,18,21,4,1,0,32.7,32.0
"2011","E00018322","E00018322","Total",269,11,8,4,25,2,8,11,24,22,58,45,17,20,13,0,1,37.0,35.0
"2011","E00018323","E00018323","Total",241,26,6,8,18,3,5,2,16,30,85,30,5,4,2,1,0,29.3,30.0
"2011","E00018324","E00018324","Total",310,19,4,3,7,1,0,3,29,78,112,40,6,6,2,0,0,31.8,30.0
"2011","E00018314","E00018314","Total",345,33,15,18,25,3,9,7,29,36,82,43,16,13,11,5,0,31.6,29.0
"2011","E00018315","E00018315","Total",405,36,12,13,15,5,9,5,33,59,96,63,25,25,7,1,1,34.1,32.0
"2011","E00018316","E00018316","Total",519,43,20,10,20,9,11,8,49,80,139,72,17,28,7,5,1,32.8,31.0
"2011","E00018317","E00018317","Total",571,56,25,10,34,11,14,20,57,58,125,97,26,17,17,2,2,32.3,30.0
"2011","E00018321","E00018321","Total",428,26,14,8,15,4,11,14,50,76,98,71,14,16,8,2,1,32.9,29.0
"2011","E00018302","E00018302","Total",384,32,11,16,31,10,12,13,55,51,70,48,6,13,13,2,1,29.4,25.0
"2011","E00018305","E00018305","Total",237,27,10,8,16,3,6,9,13,32,60,45,1,3,3,0,1,29.2,29.0
"2011","E00018309","E00018309","Total",379,29,11,11,23,10,12,4,41,40,88,55,11,28,11,3,2,33.8,30.0
"2011","E00018311","E00018311","Total",272,29,18,6,17,4,6,3,22,30,86,35,2,9,4,1,0,29.3,30.0
"2011","E00018312","E00018312","Total",290,22,17,10,24,5,10,11,21,28,69,44,7,12,8,2,0,31.0,29.0
"2011","E00018319","E00018319","Total",309,24,16,11,29,9,8,10,41,26,59,47,13,12,3,1,0,29.5,26.0
"2011","E00018306","E00018306","Total",367,20,13,6,30,4,11,10,55,39,87,63,12,12,4,1,0,31.8,29.0
"2011","E00018329","E00018329","Total",382,30,25,13,29,4,7,7,18,66,87,46,13,24,11,2,0,31.9,29.0
"2011","E00018330","E00018330","Total",390,20,16,8,28,6,15,16,35,46,83,70,16,12,14,2,3,33.6,30.0
"2011","E00018331","E00018331","Total",417,27,18,8,40,9,10,14,48,49,75,71,19,16,11,1,1,32.0,28.0
"2011","E00018333","E00018333","Total",249,16,3,7,15,2,9,7,24,38,49,53,10,11,4,0,1,34.1,31.0
"2011","E00018299","E00018299","Total",338,14,11,5,24,3,10,12,38,50,87,47,10,15,11,1,0,33.1,30.0
"2011","E00018301","E00018301","Total",594,46,37,16,46,13,15,15,64,76,161,69,20,10,1,3,2,28.4,27.5
"2011","E00018326","E00018326","Total",302,20,6,13,32,7,9,9,31,26,75,54,4,4,8,4,0,31.4,29.0
"2011","E00018327","E00018327","Total",349,25,13,6,31,3,15,15,28,44,90,39,10,14,14,1,1,31.8,29.0
"2011","E00018336","E00018336","Total",395,33,19,22,38,7,13,16,33,26,85,48,15,24,10,3,3,31.5,28.0
"2011","E00018121","E00018121","Total",533,52,36,9,33,2,7,7,43,81,149,67,12,17,14,3,1,30.7,29.0
"2011","E00018139","E00018139","Total",276,16,14,7,25,6,15,8,28,19,58,57,6,9,7,1,0,31.9,29.5
"2011","E00018140","E00018140","Total",365,34,13,16,37,4,10,8,25,52,96,47,7,9,5,2,0,29.0,28.0
"2011","E00018141","E00018141","Total",391,39,19,13,34,6,14,13,36,26,98,61,10,11,8,0,3,30.1,28.0
